,Nation,iso_code3,Year,frac_scoe_heat_energy_commercial_municipal_coal
1967,East Asia & Pacific,EAS,2034,0.0362981487336055
1968,East Asia & Pacific,EAS,2035,0.0362981487336055
1969,East Asia & Pacific,EAS,2036,0.0362981487336055
1970,East Asia & Pacific,EAS,2037,0.0362981487336055
1971,East Asia & Pacific,EAS,2038,0.0362981487336055
1972,East Asia & Pacific,EAS,2039,0.0362981487336055
1973,East Asia & Pacific,EAS,2040,0.0362981487336055
1974,East Asia & Pacific,EAS,2041,0.0362981487336055
1975,East Asia & Pacific,EAS,2042,0.0362981487336055
1976,East Asia & Pacific,EAS,2043,0.0362981487336055
1977,East Asia & Pacific,EAS,2044,0.0362981487336055
1978,East Asia & Pacific,EAS,2045,0.0362981487336055
1979,East Asia & Pacific,EAS,2046,0.0362981487336055
1980,East Asia & Pacific,EAS,2047,0.0362981487336055
1981,East Asia & Pacific,EAS,2048,0.0362981487336055
1982,East Asia & Pacific,EAS,2049,0.0362981487336055
1983,East Asia & Pacific,EAS,2050,0.0362981487336055
1984,Europe & Central Asia (excluding high income),ECA,2020,0.0362981487336055
1985,Europe & Central Asia (excluding high income),ECA,2021,0.0362981487336055
1986,Europe & Central Asia (excluding high income),ECA,2022,0.0362981487336055
1987,Europe & Central Asia (excluding high income),ECA,2023,0.0362981487336055
1988,Europe & Central Asia (excluding high income),ECA,2024,0.0362981487336055
1989,Europe & Central Asia (excluding high income),ECA,2025,0.0362981487336055
1990,Europe & Central Asia (excluding high income),ECA,2026,0.0362981487336055
1991,Europe & Central Asia (excluding high income),ECA,2027,0.0362981487336055
1992,Europe & Central Asia (excluding high income),ECA,2028,0.0362981487336055
1993,Europe & Central Asia (excluding high income),ECA,2029,0.0362981487336055
1994,Europe & Central Asia (excluding high income),ECA,2030,0.0362981487336055
1995,Europe & Central Asia (excluding high income),ECA,2031,0.0362981487336055
1996,Europe & Central Asia (excluding high income),ECA,2032,0.0362981487336055
1997,Europe & Central Asia (excluding high income),ECA,2033,0.0362981487336055
1998,Europe & Central Asia (excluding high income),ECA,2034,0.0362981487336055
1999,Europe & Central Asia (excluding high income),ECA,2035,0.0362981487336055
2000,Europe & Central Asia (excluding high income),ECA,2036,0.0362981487336055
2001,Europe & Central Asia (excluding high income),ECA,2037,0.0362981487336055
2002,Europe & Central Asia (excluding high income),ECA,2038,0.0362981487336055
2003,Europe & Central Asia (excluding high income),ECA,2039,0.0362981487336055
2004,Europe & Central Asia (excluding high income),ECA,2040,0.0362981487336055
2005,Europe & Central Asia (excluding high income),ECA,2041,0.0362981487336055
2006,Europe & Central Asia (excluding high income),ECA,2042,0.0362981487336055
2007,Europe & Central Asia (excluding high income),ECA,2043,0.0362981487336055
2008,Europe & Central Asia (excluding high income),ECA,2044,0.0362981487336055
2009,Europe & Central Asia (excluding high income),ECA,2045,0.0362981487336055
2010,Europe & Central Asia (excluding high income),ECA,2046,0.0362981487336055
2011,Europe & Central Asia (excluding high income),ECA,2047,0.0362981487336055
2012,Europe & Central Asia (excluding high income),ECA,2048,0.0362981487336055
2013,Europe & Central Asia (excluding high income),ECA,2049,0.0362981487336055
2014,Europe & Central Asia (excluding high income),ECA,2050,0.0362981487336055
2015,Europe & Central Asia,ECS,2020,0.0362981487336055
2016,Europe & Central Asia,ECS,2021,0.0362981487336055
2017,Europe & Central Asia,ECS,2022,0.0362981487336055
2018,Europe & Central Asia,ECS,2023,0.0362981487336055
2019,Europe & Central Asia,ECS,2024,0.0362981487336055
2020,Europe & Central Asia,ECS,2025,0.0362981487336055
2021,Europe & Central Asia,ECS,2026,0.0362981487336055
2022,Europe & Central Asia,ECS,2027,0.0362981487336055
2023,Europe & Central Asia,ECS,2028,0.0362981487336055
2024,Europe & Central Asia,ECS,2029,0.0362981487336055
2025,Europe & Central Asia,ECS,2030,0.0362981487336055
2026,Europe & Central Asia,ECS,2031,0.0362981487336055
2027,Europe & Central Asia,ECS,2032,0.0362981487336055
2028,Europe & Central Asia,ECS,2033,0.0362981487336055
2029,Europe & Central Asia,ECS,2034,0.0362981487336055
2030,Europe & Central Asia,ECS,2035,0.0362981487336055
2031,Europe & Central Asia,ECS,2036,0.0362981487336055
2032,Europe & Central Asia,ECS,2037,0.0362981487336055
2033,Europe & Central Asia,ECS,2038,0.0362981487336055
2034,Europe & Central Asia,ECS,2039,0.0362981487336055
2035,Europe & Central Asia,ECS,2040,0.0362981487336055
2036,Europe & Central Asia,ECS,2041,0.0362981487336055
2037,Europe & Central Asia,ECS,2042,0.0362981487336055
2038,Europe & Central Asia,ECS,2043,0.0362981487336055
2039,Europe & Central Asia,ECS,2044,0.0362981487336055
2040,Europe & Central Asia,ECS,2045,0.0362981487336055
2041,Europe & Central Asia,ECS,2046,0.0362981487336055
2042,Europe & Central Asia,ECS,2047,0.0362981487336055
2043,Europe & Central Asia,ECS,2048,0.0362981487336055
2044,Europe & Central Asia,ECS,2049,0.0362981487336055
2045,Europe & Central Asia,ECS,2050,0.0362981487336055
2046,Ecuador,ECU,2020,0.0362981487336055
2047,Ecuador,ECU,2021,0.0362981487336055
2048,Ecuador,ECU,2022,0.0362981487336055
2049,Ecuador,ECU,2023,0.0362981487336055
2050,Ecuador,ECU,2024,0.0362981487336055
2051,Ecuador,ECU,2025,0.0362981487336055
2052,Ecuador,ECU,2026,0.0362981487336055
2053,Ecuador,ECU,2027,0.0362981487336055
2054,Ecuador,ECU,2028,0.0362981487336055
2055,Ecuador,ECU,2029,0.0362981487336055
2056,Ecuador,ECU,2030,0.0362981487336055
2057,Ecuador,ECU,2031,0.0362981487336055
2058,Ecuador,ECU,2032,0.0362981487336055
2059,Ecuador,ECU,2033,0.0362981487336055
2060,Ecuador,ECU,2034,0.0362981487336055
2061,Ecuador,ECU,2035,0.0362981487336055
2062,Ecuador,ECU,2036,0.0362981487336055
2063,Ecuador,ECU,2037,0.0362981487336055
2064,Ecuador,ECU,2038,0.0362981487336055
2065,Ecuador,ECU,2039,0.0362981487336055
2066,Ecuador,ECU,2040,0.0362981487336055
2067,Ecuador,ECU,2041,0.0362981487336055
2068,Ecuador,ECU,2042,0.0362981487336055
2069,Ecuador,ECU,2043,0.0362981487336055
2070,Ecuador,ECU,2044,0.0362981487336055
2071,Ecuador,ECU,2045,0.0362981487336055
2072,Ecuador,ECU,2046,0.0362981487336055
2073,Ecuador,ECU,2047,0.0362981487336055
2074,Ecuador,ECU,2048,0.0362981487336055
2075,Ecuador,ECU,2049,0.0362981487336055
2076,Ecuador,ECU,2050,0.0362981487336055
2077,"Egypt, Arab Rep.",EGY,2020,0.0362981487336055
2078,"Egypt, Arab Rep.",EGY,2021,0.0362981487336055
2079,"Egypt, Arab Rep.",EGY,2022,0.0362981487336055
2080,"Egypt, Arab Rep.",EGY,2023,0.0362981487336055
2081,"Egypt, Arab Rep.",EGY,2024,0.0362981487336055
2082,"Egypt, Arab Rep.",EGY,2025,0.0362981487336055
2083,"Egypt, Arab Rep.",EGY,2026,0.0362981487336055
2084,"Egypt, Arab Rep.",EGY,2027,0.0362981487336055
2085,"Egypt, Arab Rep.",EGY,2028,0.0362981487336055
2086,"Egypt, Arab Rep.",EGY,2029,0.0362981487336055
2087,"Egypt, Arab Rep.",EGY,2030,0.0362981487336055
2088,"Egypt, Arab Rep.",EGY,2031,0.0362981487336055
2089,"Egypt, Arab Rep.",EGY,2032,0.0362981487336055
2090,"Egypt, Arab Rep.",EGY,2033,0.0362981487336055
2091,"Egypt, Arab Rep.",EGY,2034,0.0362981487336055
2092,"Egypt, Arab Rep.",EGY,2035,0.0362981487336055
2093,"Egypt, Arab Rep.",EGY,2036,0.0362981487336055
2094,"Egypt, Arab Rep.",EGY,2037,0.0362981487336055
2095,"Egypt, Arab Rep.",EGY,2038,0.0362981487336055
2096,"Egypt, Arab Rep.",EGY,2039,0.0362981487336055
2097,"Egypt, Arab Rep.",EGY,2040,0.0362981487336055
2098,"Egypt, Arab Rep.",EGY,2041,0.0362981487336055
2099,"Egypt, Arab Rep.",EGY,2042,0.0362981487336055
2100,"Egypt, Arab Rep.",EGY,2043,0.0362981487336055
2101,"Egypt, Arab Rep.",EGY,2044,0.0362981487336055
2102,"Egypt, Arab Rep.",EGY,2045,0.0362981487336055
2103,"Egypt, Arab Rep.",EGY,2046,0.0362981487336055
2104,"Egypt, Arab Rep.",EGY,2047,0.0362981487336055
2105,"Egypt, Arab Rep.",EGY,2048,0.0362981487336055
2106,"Egypt, Arab Rep.",EGY,2049,0.0362981487336055
2107,"Egypt, Arab Rep.",EGY,2050,0.0362981487336055
2108,Euro area,EMU,2020,0.0362981487336055
2109,Euro area,EMU,2021,0.0362981487336055
2110,Euro area,EMU,2022,0.0362981487336055
2111,Euro area,EMU,2023,0.0362981487336055
2112,Euro area,EMU,2024,0.0362981487336055
2113,Euro area,EMU,2025,0.0362981487336055
2114,Euro area,EMU,2026,0.0362981487336055
2115,Euro area,EMU,2027,0.0362981487336055
2116,Euro area,EMU,2028,0.0362981487336055
2117,Euro area,EMU,2029,0.0362981487336055
2118,Euro area,EMU,2030,0.0362981487336055
2119,Euro area,EMU,2031,0.0362981487336055
2120,Euro area,EMU,2032,0.0362981487336055
2121,Euro area,EMU,2033,0.0362981487336055
2122,Euro area,EMU,2034,0.0362981487336055
2123,Euro area,EMU,2035,0.0362981487336055
2124,Euro area,EMU,2036,0.0362981487336055
2125,Euro area,EMU,2037,0.0362981487336055
2126,Euro area,EMU,2038,0.0362981487336055
2127,Euro area,EMU,2039,0.0362981487336055
2128,Euro area,EMU,2040,0.0362981487336055
2129,Euro area,EMU,2041,0.0362981487336055
2130,Euro area,EMU,2042,0.0362981487336055
2131,Euro area,EMU,2043,0.0362981487336055
2132,Euro area,EMU,2044,0.0362981487336055
2133,Euro area,EMU,2045,0.0362981487336055
2134,Euro area,EMU,2046,0.0362981487336055
2135,Euro area,EMU,2047,0.0362981487336055
2136,Euro area,EMU,2048,0.0362981487336055
2137,Euro area,EMU,2049,0.0362981487336055
2138,Euro area,EMU,2050,0.0362981487336055
2139,Eritrea,ERI,2020,0.0362981487336055
2140,Eritrea,ERI,2021,0.0362981487336055
2141,Eritrea,ERI,2022,0.0362981487336055
2142,Eritrea,ERI,2023,0.0362981487336055
2143,Eritrea,ERI,2024,0.0362981487336055
2144,Eritrea,ERI,2025,0.0362981487336055
2145,Eritrea,ERI,2026,0.0362981487336055
2146,Eritrea,ERI,2027,0.0362981487336055
2147,Eritrea,ERI,2028,0.0362981487336055
2148,Eritrea,ERI,2029,0.0362981487336055
2149,Eritrea,ERI,2030,0.0362981487336055
2150,Eritrea,ERI,2031,0.0362981487336055
2151,Eritrea,ERI,2032,0.0362981487336055
2152,Eritrea,ERI,2033,0.0362981487336055
2153,Eritrea,ERI,2034,0.0362981487336055
2154,Eritrea,ERI,2035,0.0362981487336055
2155,Eritrea,ERI,2036,0.0362981487336055
2156,Eritrea,ERI,2037,0.0362981487336055
2157,Eritrea,ERI,2038,0.0362981487336055
2158,Eritrea,ERI,2039,0.0362981487336055
2159,Eritrea,ERI,2040,0.0362981487336055
2160,Eritrea,ERI,2041,0.0362981487336055
2161,Eritrea,ERI,2042,0.0362981487336055
2162,Eritrea,ERI,2043,0.0362981487336055
2163,Eritrea,ERI,2044,0.0362981487336055
2164,Eritrea,ERI,2045,0.0362981487336055
2165,Eritrea,ERI,2046,0.0362981487336055
2166,Eritrea,ERI,2047,0.0362981487336055
2167,Eritrea,ERI,2048,0.0362981487336055
2168,Eritrea,ERI,2049,0.0362981487336055
2169,Eritrea,ERI,2050,0.0362981487336055
2170,Spain,ESP,2020,0.0026952492720496
2171,Spain,ESP,2021,0.0026952492720496
2172,Spain,ESP,2022,0.0026952492720496
2173,Spain,ESP,2023,0.0026952492720496
2174,Spain,ESP,2024,0.0026952492720496
2175,Spain,ESP,2025,0.0026952492720496
2176,Spain,ESP,2026,0.0026952492720496
2177,Spain,ESP,2027,0.0026952492720496
2178,Spain,ESP,2028,0.0026952492720496
2179,Spain,ESP,2029,0.0026952492720496
2180,Spain,ESP,2030,0.0026952492720496
2181,Spain,ESP,2031,0.0026952492720496
2182,Spain,ESP,2032,0.0026952492720496
2183,Spain,ESP,2033,0.0026952492720496
2184,Spain,ESP,2034,0.0026952492720496
2185,Spain,ESP,2035,0.0026952492720496
2186,Spain,ESP,2036,0.0026952492720496
2187,Spain,ESP,2037,0.0026952492720496
2188,Spain,ESP,2038,0.0026952492720496
2189,Spain,ESP,2039,0.0026952492720496
2190,Spain,ESP,2040,0.0026952492720496
2191,Spain,ESP,2041,0.0026952492720496
2192,Spain,ESP,2042,0.0026952492720496
2193,Spain,ESP,2043,0.0026952492720496
2194,Spain,ESP,2044,0.0026952492720496
2195,Spain,ESP,2045,0.0026952492720496
2196,Spain,ESP,2046,0.0026952492720496
2197,Spain,ESP,2047,0.0026952492720496
2198,Spain,ESP,2048,0.0026952492720496
2199,Spain,ESP,2049,0.0026952492720496
2200,Spain,ESP,2050,0.0026952492720496
2201,Estonia,EST,2020,0.0018843487940308
2202,Estonia,EST,2021,0.0018843487940308
2203,Estonia,EST,2022,0.0018843487940308
2204,Estonia,EST,2023,0.0018843487940308
2205,Estonia,EST,2024,0.0018843487940308
2206,Estonia,EST,2025,0.0018843487940308
2207,Estonia,EST,2026,0.0018843487940308
2208,Estonia,EST,2027,0.0018843487940308
2209,Estonia,EST,2028,0.0018843487940308
2210,Estonia,EST,2029,0.0018843487940308
2211,Estonia,EST,2030,0.0018843487940308
2212,Estonia,EST,2031,0.0018843487940308
2213,Estonia,EST,2032,0.0018843487940308
2214,Estonia,EST,2033,0.0018843487940308
2215,Estonia,EST,2034,0.0018843487940308
2216,Estonia,EST,2035,0.0018843487940308
2217,Estonia,EST,2036,0.0018843487940308
2218,Estonia,EST,2037,0.0018843487940308
2219,Estonia,EST,2038,0.0018843487940308
2220,Estonia,EST,2039,0.0018843487940308
2221,Estonia,EST,2040,0.0018843487940308
2222,Estonia,EST,2041,0.0018843487940308
2223,Estonia,EST,2042,0.0018843487940308
2224,Estonia,EST,2043,0.0018843487940308
2225,Estonia,EST,2044,0.0018843487940308
2226,Estonia,EST,2045,0.0018843487940308
2227,Estonia,EST,2046,0.0018843487940308
2228,Estonia,EST,2047,0.0018843487940308
2229,Estonia,EST,2048,0.0018843487940308
2230,Estonia,EST,2049,0.0018843487940308
2231,Estonia,EST,2050,0.0018843487940308
2232,Ethiopia,ETH,2020,0.0362981487336055
2233,Ethiopia,ETH,2021,0.0362981487336055
2234,Ethiopia,ETH,2022,0.0362981487336055
2235,Ethiopia,ETH,2023,0.0362981487336055
2236,Ethiopia,ETH,2024,0.0362981487336055
2237,Ethiopia,ETH,2025,0.0362981487336055
2238,Ethiopia,ETH,2026,0.0362981487336055
2239,Ethiopia,ETH,2027,0.0362981487336055
2240,Ethiopia,ETH,2028,0.0362981487336055
2241,Ethiopia,ETH,2029,0.0362981487336055
2242,Ethiopia,ETH,2030,0.0362981487336055
2243,Ethiopia,ETH,2031,0.0362981487336055
2244,Ethiopia,ETH,2032,0.0362981487336055
2245,Ethiopia,ETH,2033,0.0362981487336055
2246,Ethiopia,ETH,2034,0.0362981487336055
2247,Ethiopia,ETH,2035,0.0362981487336055
2248,Ethiopia,ETH,2036,0.0362981487336055
2249,Ethiopia,ETH,2037,0.0362981487336055
2250,Ethiopia,ETH,2038,0.0362981487336055
2251,Ethiopia,ETH,2039,0.0362981487336055
2252,Ethiopia,ETH,2040,0.0362981487336055
2253,Ethiopia,ETH,2041,0.0362981487336055
2254,Ethiopia,ETH,2042,0.0362981487336055
2255,Ethiopia,ETH,2043,0.0362981487336055
2256,Ethiopia,ETH,2044,0.0362981487336055
2257,Ethiopia,ETH,2045,0.0362981487336055
2258,Ethiopia,ETH,2046,0.0362981487336055
2259,Ethiopia,ETH,2047,0.0362981487336055
2260,Ethiopia,ETH,2048,0.0362981487336055
2261,Ethiopia,ETH,2049,0.0362981487336055
2262,Ethiopia,ETH,2050,0.0362981487336055
2263,European Union,EUU,2020,0.0362981487336055
2264,European Union,EUU,2021,0.0362981487336055
2265,European Union,EUU,2022,0.0362981487336055
2266,European Union,EUU,2023,0.0362981487336055
2267,European Union,EUU,2024,0.0362981487336055
2268,European Union,EUU,2025,0.0362981487336055
2269,European Union,EUU,2026,0.0362981487336055
2270,European Union,EUU,2027,0.0362981487336055
2271,European Union,EUU,2028,0.0362981487336055
2272,European Union,EUU,2029,0.0362981487336055
2273,European Union,EUU,2030,0.0362981487336055
2274,European Union,EUU,2031,0.0362981487336055
2275,European Union,EUU,2032,0.0362981487336055
2276,European Union,EUU,2033,0.0362981487336055
2277,European Union,EUU,2034,0.0362981487336055
2278,European Union,EUU,2035,0.0362981487336055
2279,European Union,EUU,2036,0.0362981487336055
2280,European Union,EUU,2037,0.0362981487336055
2281,European Union,EUU,2038,0.0362981487336055
2282,European Union,EUU,2039,0.0362981487336055
2283,European Union,EUU,2040,0.0362981487336055
2284,European Union,EUU,2041,0.0362981487336055
2285,European Union,EUU,2042,0.0362981487336055
2286,European Union,EUU,2043,0.0362981487336055
2287,European Union,EUU,2044,0.0362981487336055
2288,European Union,EUU,2045,0.0362981487336055
2289,European Union,EUU,2046,0.0362981487336055
2290,European Union,EUU,2047,0.0362981487336055
2291,European Union,EUU,2048,0.0362981487336055
2292,European Union,EUU,2049,0.0362981487336055
2293,European Union,EUU,2050,0.0362981487336055
2294,Fragile and conflict affected situations,FCS,2020,0.0362981487336055
2295,Fragile and conflict affected situations,FCS,2021,0.0362981487336055
2296,Fragile and conflict affected situations,FCS,2022,0.0362981487336055
2297,Fragile and conflict affected situations,FCS,2023,0.0362981487336055
2298,Fragile and conflict affected situations,FCS,2024,0.0362981487336055
2299,Fragile and conflict affected situations,FCS,2025,0.0362981487336055
2300,Fragile and conflict affected situations,FCS,2026,0.0362981487336055
2301,Fragile and conflict affected situations,FCS,2027,0.0362981487336055
2302,Fragile and conflict affected situations,FCS,2028,0.0362981487336055
2303,Fragile and conflict affected situations,FCS,2029,0.0362981487336055
2304,Fragile and conflict affected situations,FCS,2030,0.0362981487336055
2305,Fragile and conflict affected situations,FCS,2031,0.0362981487336055
2306,Fragile and conflict affected situations,FCS,2032,0.0362981487336055
2307,Fragile and conflict affected situations,FCS,2033,0.0362981487336055
2308,Fragile and conflict affected situations,FCS,2034,0.0362981487336055
2309,Fragile and conflict affected situations,FCS,2035,0.0362981487336055
2310,Fragile and conflict affected situations,FCS,2036,0.0362981487336055
2311,Fragile and conflict affected situations,FCS,2037,0.0362981487336055
2312,Fragile and conflict affected situations,FCS,2038,0.0362981487336055
2313,Fragile and conflict affected situations,FCS,2039,0.0362981487336055
2314,Fragile and conflict affected situations,FCS,2040,0.0362981487336055
2315,Fragile and conflict affected situations,FCS,2041,0.0362981487336055
2316,Fragile and conflict affected situations,FCS,2042,0.0362981487336055
2317,Fragile and conflict affected situations,FCS,2043,0.0362981487336055
2318,Fragile and conflict affected situations,FCS,2044,0.0362981487336055
2319,Fragile and conflict affected situations,FCS,2045,0.0362981487336055
2320,Fragile and conflict affected situations,FCS,2046,0.0362981487336055
2321,Fragile and conflict affected situations,FCS,2047,0.0362981487336055
2322,Fragile and conflict affected situations,FCS,2048,0.0362981487336055
2323,Fragile and conflict affected situations,FCS,2049,0.0362981487336055
2324,Fragile and conflict affected situations,FCS,2050,0.0362981487336055
2325,Finland,FIN,2020,0.0008333800365377
2326,Finland,FIN,2021,0.0008333800365377
2327,Finland,FIN,2022,0.0008333800365377
2328,Finland,FIN,2023,0.0008333800365377
2329,Finland,FIN,2024,0.0008333800365377
2330,Finland,FIN,2025,0.0008333800365377
2331,Finland,FIN,2026,0.0008333800365377
2332,Finland,FIN,2027,0.0008333800365377
2333,Finland,FIN,2028,0.0008333800365377
2334,Finland,FIN,2029,0.0008333800365377
2335,Finland,FIN,2030,0.0008333800365377
2336,Finland,FIN,2031,0.0008333800365377
2337,Finland,FIN,2032,0.0008333800365377
2338,Finland,FIN,2033,0.0008333800365377
2339,Finland,FIN,2034,0.0008333800365377
2340,Finland,FIN,2035,0.0008333800365377
2341,Finland,FIN,2036,0.0008333800365377
2342,Finland,FIN,2037,0.0008333800365377
2343,Finland,FIN,2038,0.0008333800365377
2344,Finland,FIN,2039,0.0008333800365377
2345,Finland,FIN,2040,0.0008333800365377
2346,Finland,FIN,2041,0.0008333800365377
2347,Finland,FIN,2042,0.0008333800365377
2348,Finland,FIN,2043,0.0008333800365377
2349,Finland,FIN,2044,0.0008333800365377
2350,Finland,FIN,2045,0.0008333800365377
2351,Finland,FIN,2046,0.0008333800365377
2352,Finland,FIN,2047,0.0008333800365377
2353,Finland,FIN,2048,0.0008333800365377
2354,Finland,FIN,2049,0.0008333800365377
2355,Finland,FIN,2050,0.0008333800365377
2356,Fiji,FJI,2020,0.0362981487336055
2357,Fiji,FJI,2021,0.0362981487336055
2358,Fiji,FJI,2022,0.0362981487336055
2359,Fiji,FJI,2023,0.0362981487336055
2360,Fiji,FJI,2024,0.0362981487336055
2361,Fiji,FJI,2025,0.0362981487336055
2362,Fiji,FJI,2026,0.0362981487336055
2363,Fiji,FJI,2027,0.0362981487336055
2364,Fiji,FJI,2028,0.0362981487336055
2365,Fiji,FJI,2029,0.0362981487336055
2366,Fiji,FJI,2030,0.0362981487336055
2367,Fiji,FJI,2031,0.0362981487336055
2368,Fiji,FJI,2032,0.0362981487336055
2369,Fiji,FJI,2033,0.0362981487336055
2370,Fiji,FJI,2034,0.0362981487336055
2371,Fiji,FJI,2035,0.0362981487336055
2372,Fiji,FJI,2036,0.0362981487336055
2373,Fiji,FJI,2037,0.0362981487336055
2374,Fiji,FJI,2038,0.0362981487336055
2375,Fiji,FJI,2039,0.0362981487336055
2376,Fiji,FJI,2040,0.0362981487336055
2377,Fiji,FJI,2041,0.0362981487336055
2378,Fiji,FJI,2042,0.0362981487336055
2379,Fiji,FJI,2043,0.0362981487336055
2380,Fiji,FJI,2044,0.0362981487336055
2381,Fiji,FJI,2045,0.0362981487336055
2382,Fiji,FJI,2046,0.0362981487336055
2383,Fiji,FJI,2047,0.0362981487336055
2384,Fiji,FJI,2048,0.0362981487336055
2385,Fiji,FJI,2049,0.0362981487336055
2386,Fiji,FJI,2050,0.0362981487336055
2387,France,FRA,2020,0.0010321698538431
2388,France,FRA,2021,0.0010321698538431
2389,France,FRA,2022,0.0010321698538431
2390,France,FRA,2023,0.0010321698538431
2391,France,FRA,2024,0.0010321698538431
2392,France,FRA,2025,0.0010321698538431
2393,France,FRA,2026,0.0010321698538431
2394,France,FRA,2027,0.0010321698538431
2395,France,FRA,2028,0.0010321698538431
2396,France,FRA,2029,0.0010321698538431
2397,France,FRA,2030,0.0010321698538431
2398,France,FRA,2031,0.0010321698538431
2399,France,FRA,2032,0.0010321698538431
2400,France,FRA,2033,0.0010321698538431
2401,France,FRA,2034,0.0010321698538431
2402,France,FRA,2035,0.0010321698538431
2403,France,FRA,2036,0.0010321698538431
2404,France,FRA,2037,0.0010321698538431
2405,France,FRA,2038,0.0010321698538431
2406,France,FRA,2039,0.0010321698538431
2407,France,FRA,2040,0.0010321698538431
2408,France,FRA,2041,0.0010321698538431
2409,France,FRA,2042,0.0010321698538431
2410,France,FRA,2043,0.0010321698538431
2411,France,FRA,2044,0.0010321698538431
2412,France,FRA,2045,0.0010321698538431
2413,France,FRA,2046,0.0010321698538431
2414,France,FRA,2047,0.0010321698538431
2415,France,FRA,2048,0.0010321698538431
2416,France,FRA,2049,0.0010321698538431
2417,France,FRA,2050,0.0010321698538431
2418,Faroe Islands,FRO,2020,0.0362981487336055
2419,Faroe Islands,FRO,2021,0.0362981487336055
2420,Faroe Islands,FRO,2022,0.0362981487336055
2421,Faroe Islands,FRO,2023,0.0362981487336055
2422,Faroe Islands,FRO,2024,0.0362981487336055
2423,Faroe Islands,FRO,2025,0.0362981487336055
2424,Faroe Islands,FRO,2026,0.0362981487336055
2425,Faroe Islands,FRO,2027,0.0362981487336055
2426,Faroe Islands,FRO,2028,0.0362981487336055
2427,Faroe Islands,FRO,2029,0.0362981487336055
2428,Faroe Islands,FRO,2030,0.0362981487336055
2429,Faroe Islands,FRO,2031,0.0362981487336055
2430,Faroe Islands,FRO,2032,0.0362981487336055
2431,Faroe Islands,FRO,2033,0.0362981487336055
2432,Faroe Islands,FRO,2034,0.0362981487336055
2433,Faroe Islands,FRO,2035,0.0362981487336055
2434,Faroe Islands,FRO,2036,0.0362981487336055
2435,Faroe Islands,FRO,2037,0.0362981487336055
2436,Faroe Islands,FRO,2038,0.0362981487336055
2437,Faroe Islands,FRO,2039,0.0362981487336055
2438,Faroe Islands,FRO,2040,0.0362981487336055
2439,Faroe Islands,FRO,2041,0.0362981487336055
2440,Faroe Islands,FRO,2042,0.0362981487336055
2441,Faroe Islands,FRO,2043,0.0362981487336055
2442,Faroe Islands,FRO,2044,0.0362981487336055
2443,Faroe Islands,FRO,2045,0.0362981487336055
2444,Faroe Islands,FRO,2046,0.0362981487336055
2445,Faroe Islands,FRO,2047,0.0362981487336055
2446,Faroe Islands,FRO,2048,0.0362981487336055
2447,Faroe Islands,FRO,2049,0.0362981487336055
2448,Faroe Islands,FRO,2050,0.0362981487336055
2449,"Micronesia, Fed. Sts.",FSM,2020,0.0362981487336055
2450,"Micronesia, Fed. Sts.",FSM,2021,0.0362981487336055
2451,"Micronesia, Fed. Sts.",FSM,2022,0.0362981487336055
2452,"Micronesia, Fed. Sts.",FSM,2023,0.0362981487336055
2453,"Micronesia, Fed. Sts.",FSM,2024,0.0362981487336055
2454,"Micronesia, Fed. Sts.",FSM,2025,0.0362981487336055
2455,"Micronesia, Fed. Sts.",FSM,2026,0.0362981487336055
2456,"Micronesia, Fed. Sts.",FSM,2027,0.0362981487336055
2457,"Micronesia, Fed. Sts.",FSM,2028,0.0362981487336055
2458,"Micronesia, Fed. Sts.",FSM,2029,0.0362981487336055
2459,"Micronesia, Fed. Sts.",FSM,2030,0.0362981487336055
2460,"Micronesia, Fed. Sts.",FSM,2031,0.0362981487336055
2461,"Micronesia, Fed. Sts.",FSM,2032,0.0362981487336055
2462,"Micronesia, Fed. Sts.",FSM,2033,0.0362981487336055
2463,"Micronesia, Fed. Sts.",FSM,2034,0.0362981487336055
2464,"Micronesia, Fed. Sts.",FSM,2035,0.0362981487336055
2465,"Micronesia, Fed. Sts.",FSM,2036,0.0362981487336055
2466,"Micronesia, Fed. Sts.",FSM,2037,0.0362981487336055
2467,"Micronesia, Fed. Sts.",FSM,2038,0.0362981487336055
2468,"Micronesia, Fed. Sts.",FSM,2039,0.0362981487336055
2469,"Micronesia, Fed. Sts.",FSM,2040,0.0362981487336055
2470,"Micronesia, Fed. Sts.",FSM,2041,0.0362981487336055
2471,"Micronesia, Fed. Sts.",FSM,2042,0.0362981487336055
2472,"Micronesia, Fed. Sts.",FSM,2043,0.0362981487336055
2473,"Micronesia, Fed. Sts.",FSM,2044,0.0362981487336055
2474,"Micronesia, Fed. Sts.",FSM,2045,0.0362981487336055
2475,"Micronesia, Fed. Sts.",FSM,2046,0.0362981487336055
2476,"Micronesia, Fed. Sts.",FSM,2047,0.0362981487336055
2477,"Micronesia, Fed. Sts.",FSM,2048,0.0362981487336055
2478,"Micronesia, Fed. Sts.",FSM,2049,0.0362981487336055
2479,"Micronesia, Fed. Sts.",FSM,2050,0.0362981487336055
2480,Gabon,GAB,2020,0.0362981487336055
2481,Gabon,GAB,2021,0.0362981487336055
2482,Gabon,GAB,2022,0.0362981487336055
2483,Gabon,GAB,2023,0.0362981487336055
2484,Gabon,GAB,2024,0.0362981487336055
2485,Gabon,GAB,2025,0.0362981487336055
2486,Gabon,GAB,2026,0.0362981487336055
2487,Gabon,GAB,2027,0.0362981487336055
